0.0,0.0060117244720458984
0.0,0.04120445251464844
8.22,0.071136474609375
-0.2,0.10255575180053711
-0.19,0.13658952713012695
-0.22,0.16224884986877441
-0.22,0.19213056564331055
-0.19,0.21840786933898926
-0.18,0.2454214096069336
-0.42,0.27341461181640625
0.04,0.30121660232543945
-0.16,0.3307023048400879
-0.22,0.3603675365447998
-0.25,0.389477014541626
-0.19,0.41611409187316895
-0.19,0.4451711177825928
-0.21,0.47199511528015137
-0.24,0.5038270950317383
-0.19,0.5338892936706543
-0.22,0.5624144077301025
-0.25,0.5934150218963623
-0.27,0.6219847202301025
-0.24,0.6500973701477051
-0.2,0.6803946495056152
-0.23,0.7097206115722656
-0.21,0.743039608001709
-0.23,0.7751719951629639
-0.24,0.8058013916015625
-0.26,0.8333721160888672
-0.24,0.8623228073120117
-0.25,0.8941774368286133
-0.21,0.9191441535949707
-0.18,0.9502136707305908
-0.2,0.9822254180908203
-0.22,1.0120117664337158
-0.21,1.0391020774841309
-0.22,1.0676164627075195
-0.25,1.1017682552337646
-0.26,1.1324737071990967
-0.23,1.1612672805786133
-0.45,1.1890478134155273
-0.24,1.2192623615264893
-0.11,1.2467353343963623
-0.04,1.2753047943115234
0.0,1.3054115772247314
-0.01,1.3382229804992676
-0.03,1.3727145195007324
-0.04,1.4049174785614014
0.0,1.4349792003631592
-0.06,1.4638917446136475
-0.13,1.497941017150879
-0.06,1.5249049663543701
-0.08,1.5511136054992676
-0.02,1.581183910369873
-0.04,1.6103944778442383
-0.02,1.6393558979034424
0.0,1.66733717918396
-0.01,1.6970655918121338
0.0,1.7274584770202637
-0.03,1.7623887062072754
0.0,1.7895467281341553
-0.03,1.8150384426116943
-0.02,1.8464875221252441
0.01,1.8796241283416748
-0.03,1.906263828277588
-0.05,1.9334876537322998
-0.04,1.9655282497406006
-0.03,2.000406265258789
-0.03,2.034730911254883
0.0,2.0648953914642334
0.0,2.093688726425171
-0.02,2.118476390838623
-0.04,2.147487163543701
-0.01,2.1743102073669434
-0.01,2.2032508850097656
-0.21,2.2353627681732178
-0.15,2.266690731048584
0.04,2.294835090637207
0.02,2.3242099285125732
0.0,2.3536887168884277
-0.01,2.3903868198394775
-0.03,2.4242639541625977
-0.05,2.449875593185425
-0.03,2.4814727306365967
-0.01,2.514233112335205
-0.03,2.5447797775268555
-0.02,2.5728096961975098
-0.04,2.6016616821289062
-0.02,2.6314659118652344
-0.02,2.6626405715942383
-0.02,2.694566488265991
-0.01,2.7249276638031006
-0.03,2.756460189819336
-0.02,2.785005569458008
-0.01,2.8171727657318115
-0.01,2.8479034900665283
-0.02,2.8769335746765137
-0.02,2.9076802730560303
-0.03,2.9400908946990967
-0.02,2.967371702194214
0.0,2.9990570545196533
-0.01,3.0258281230926514
-0.04,3.0528011322021484
-0.01,3.0808722972869873
-0.02,3.1154956817626953
0.0,3.147268295288086
-0.01,3.175821542739868
-0.02,3.200711488723755
-0.04,3.2301113605499268
-0.02,3.2662181854248047
0.07,3.2975592613220215
0.09,3.326120615005493
0.02,3.3637964725494385
0.0,3.392115354537964
-0.04,3.4176182746887207
0.02,3.4470770359039307
-0.07,3.4784188270568848
-0.02,3.5100672245025635
-0.04,3.5549259185791016
0.0,3.5855188369750977
-0.09,3.616034507751465
-0.02,3.6478068828582764
-0.05,3.6763665676116943
-0.03,3.7028298377990723
-0.02,3.735175132751465
-0.01,3.767009973526001
-0.01,3.7980778217315674
-0.04,3.8263347148895264
-0.02,3.8510963916778564
-0.05,3.90879225730896
-0.05,3.938023328781128
-0.03,3.9672958850860596
-0.04,4.000181198120117
-0.03,4.031944036483765
-0.02,4.061154365539551
-0.02,4.088955640792847
0.0,4.11958646774292
0.0,4.1501219272613525
-0.02,4.182498931884766
0.0,4.212404251098633
-0.02,4.244318723678589
-0.03,4.278118848800659
-0.05,4.309924364089966
-0.06,4.339630603790283
0.01,4.372197866439819
-0.25,4.399569988250732
-0.16,4.427406311035156
-0.09,4.453601598739624
-0.03,4.487401962280273
-0.01,4.518073558807373
0.0,4.548364877700806
-0.08,4.577514410018921
-0.04,4.601820707321167
-0.04,4.629320383071899
-0.02,4.658573389053345
-0.14,4.690204381942749
0.02,4.718132257461548
-0.01,4.74465012550354
-0.07,4.7717108726501465
-0.02,4.805298089981079
-0.02,4.832919120788574
0.0,4.862231492996216
-0.01,4.892019033432007
-0.03,4.9219138622283936
-0.04,4.950169086456299
-0.04,4.978824615478516
-0.01,5.008232593536377
-0.07,5.041229963302612
-0.06,5.068418025970459
-0.01,5.100486993789673
-0.01,5.127318382263184
-0.05,5.156970500946045
-0.05,5.1820807456970215
-0.03,5.2100183963775635
-0.04,5.240695476531982
-0.03,5.270413398742676
-1.31,5.3003339767456055
-0.05,5.328189849853516
-0.04,5.35879921913147
-0.03,5.386183023452759
-0.03,5.418679475784302
-0.05,5.448732852935791
0.0,5.47870659828186
-0.23,5.509014129638672
-0.23,5.541774749755859
-0.19,5.56927752494812
0.05,5.599490404129028
0.0,5.628580808639526
0.0,5.661051511764526
-0.03,5.68996787071228
-0.04,5.719972610473633
-0.05,5.754127264022827
-0.04,5.784898519515991
-0.1,5.813001871109009
-0.09,5.844914197921753
-0.07,5.8791210651397705
-0.04,5.911152362823486
-0.02,5.939643383026123
-0.02,5.965197324752808
0.0,6.000063419342041
-0.01,6.026855230331421
-0.01,6.05651330947876
-0.02,6.083370208740234
-0.03,6.116225481033325
-0.04,6.151730060577393
-0.03,6.180139541625977
-0.01,6.205368995666504
-0.04,6.232041835784912
-0.05,6.261589288711548
-0.05,6.292936086654663
-0.03,6.323034763336182
-0.03,6.354334115982056
-0.02,6.384165287017822
-0.01,6.417006254196167
-0.03,6.444987058639526
0.0,6.474026679992676
-0.02,6.507328510284424
-0.05,6.537511110305786
-0.03,6.566755771636963
0.0,6.598125457763672
-0.17,6.627228021621704
-0.17,6.657032012939453
0.05,6.683854818344116
-0.02,6.71417236328125
-0.03,6.741305828094482
0.0,6.774200677871704
-0.04,6.80749773979187
-0.04,6.834885835647583
-0.01,6.86944317817688
-0.01,6.902209758758545
-0.05,6.930999517440796
-0.11,6.957286357879639
-0.09,6.9912495613098145
-0.04,7.020605802536011
-0.02,7.051391124725342
-0.01,7.079065799713135
0.0,7.1078267097473145
-0.02,7.1422929763793945
-0.01,7.173438310623169
-0.02,7.201723098754883
-0.04,7.23325514793396
-0.04,7.266887903213501
-0.03,7.29849648475647
-0.04,7.3252503871917725
-0.02,7.355302810668945
-0.05,7.387947082519531
-0.03,7.420314311981201
-0.03,7.452099800109863
-0.05,7.4833714962005615
-0.02,7.513138771057129
-0.03,7.542371034622192
-0.03,7.569151401519775
-0.05,7.603829622268677
-0.03,7.6340248584747314
-0.06,7.669690847396851
0.0,7.725442171096802
-0.25,7.756949186325073
-0.23,7.790732145309448
-0.17,7.815541744232178
-0.04,7.847349643707275
-0.02,7.876762390136719
0.0,7.908030986785889
-0.04,7.933432102203369
-0.06,7.961281061172485
-0.02,7.995067596435547
-0.04,8.027217626571655
-0.04,8.05611276626587
0.03,8.084083795547485
-0.06,8.115598440170288
-0.04,8.146374940872192
-0.01,8.175689458847046
-0.01,8.204847812652588
0.0,8.234723091125488
-0.01,8.26725459098816
-0.01,8.297142028808594
-0.03,8.325190305709839
-0.04,8.357299566268921
-0.04,8.385550737380981
-0.04,8.41823410987854
-0.01,8.443469047546387
0.0,8.475643634796143
-0.01,8.50585675239563
-0.02,8.536349058151245
-0.02,8.5638427734375
-0.02,8.593585729598999
0.0,8.627434015274048
-0.01,8.659739971160889
-0.04,8.68699860572815
-0.03,8.713583707809448
-0.03,8.74447751045227
-0.03,8.775355577468872
-0.07,8.805161714553833
0.0,8.831576585769653
0.01,8.860420227050781
-0.22,8.894177913665771
-0.24,8.92137098312378
-0.19,8.947525978088379
0.0,8.977910041809082
-0.03,9.006200790405273
-0.02,9.036672592163086
-0.06,9.065090417861938
-0.01,9.094069480895996
-0.03,9.124025106430054
-0.08,9.158913612365723
-0.04,9.185465097427368
0.06,9.2121102809906
0.02,9.238908529281616
-0.04,9.2716383934021
-0.03,9.301841497421265
-0.01,9.328169107437134
-0.01,9.359575033187866
-0.02,9.386470556259155
-0.04,9.418776035308838
-0.02,9.448758125305176
-0.05,9.47901439666748
-0.01,9.509568691253662
-0.03,9.538314819335938
-0.03,9.565926313400269
-0.05,9.598206043243408
-0.04,9.629005670547485
-0.05,9.657071590423584
-0.02,9.68104887008667
-0.04,9.714785099029541
-0.04,9.74398946762085
-0.04,9.77625560760498
-0.04,9.800691843032837
-0.02,9.829514503479004
-0.02,9.858861446380615
-0.06,9.889466285705566
-0.04,9.918028831481934
-0.03,9.946927309036255
-0.02,9.979381084442139
-0.19,10.014471292495728
-0.22,10.043773889541626
-0.16,10.07074499130249
-0.03,10.099311828613281
-0.06,10.12748408317566
0.02,10.155429601669312
-0.05,10.180520296096802
-0.06,10.21070647239685
-0.03,10.237857341766357
-0.03,10.270428657531738
0.0,10.300254821777344
-0.06,10.329553365707397
-0.03,10.361773252487183
-0.01,10.38908839225769
-0.03,10.419421672821045
-0.03,10.448596239089966
-0.03,10.47806429862976
-0.04,10.510541439056396
-0.04,10.540665864944458
-0.06,10.568970203399658
-0.03,10.599498987197876
-0.03,10.63384747505188
-1.33,10.661194324493408
-0.03,10.687677383422852
-0.05,10.72181248664856
-0.05,10.755175113677979
-0.01,10.788093566894531
-0.05,10.81450605392456
-0.04,10.847907304763794
-0.05,10.87939453125
-0.03,10.93020749092102
-0.04,10.959692001342773
-0.04,10.989753007888794
-0.04,11.016664981842041
-0.05,11.047586679458618
-0.04,11.078267574310303
-0.03,11.110792398452759
0.0,11.139307975769043
-0.2,11.167792320251465
-0.19,11.196126937866211
-0.17,11.226090669631958
-0.08,11.259370565414429
-0.04,11.288265943527222
-0.01,11.31505560874939
-0.06,11.347810983657837
-0.06,11.380265235900879
-0.02,11.412237167358398
-0.02,11.437435626983643
-0.02,11.462209939956665
0.06,11.49136471748352
-0.06,11.526830434799194
-0.06,11.560190916061401
0.0,11.59074330329895
-0.04,11.627130031585693
-0.03,11.65390682220459
-0.03,11.679743766784668
-0.04,11.71287488937378
-0.04,11.745068073272705
-0.05,11.776973485946655
-0.03,11.802643537521362
-0.02,11.832975625991821
-0.02,11.870148181915283
-0.02,11.900375366210938
-0.03,11.926903486251831
-0.04,11.95443344116211
-0.03,11.984323024749756
-0.05,12.015644550323486
-0.04,12.045490026473999
-0.04,12.07259750366211
-0.04,12.102993726730347
-0.03,12.133720874786377
-0.02,12.164202451705933
-0.05,12.19094443321228
-0.03,12.22141695022583
-0.05,12.255162715911865
-0.18,12.283162117004395
0.1,12.312289476394653
-0.16,12.345875263214111
-0.02,12.37357783317566
-0.06,12.40091609954834
0.0,12.430764436721802
-0.06,12.461101055145264
-0.02,12.489581823348999
-0.05,12.522687673568726
-0.05,12.551569700241089
0.0,12.578981161117554
0.04,12.612508296966553
-0.04,12.646184921264648
-0.05,12.676987409591675
-0.01,12.702927827835083
-0.06,12.7362060546875
-0.01,12.768587112426758
-0.02,12.793219804763794
-0.06,12.818649530410767
-0.06,12.851125240325928
-0.04,12.883791446685791
-0.03,12.91459321975708
-0.05,12.942222595214844
-0.05,12.974703788757324
-0.01,13.032268762588501
-0.02,13.06307339668274
-0.07,13.088966608047485
-0.07,13.117521286010742
-0.06,13.146548509597778
-0.06,13.17470669746399
-0.09,13.203012943267822
-0.06,13.230679750442505
-0.05,13.260395288467407
-0.06,13.292531490325928
-0.08,13.319760084152222
-0.05,13.352526426315308
-0.05,13.382977962493896
0.01,13.414153337478638
0.09,13.440757274627686
0.03,13.47088098526001
-0.01,13.507975578308105
-0.09,13.535162448883057
0.0,13.564050197601318
-0.04,13.590749979019165
-0.06,13.622426986694336
-0.04,13.652359962463379
-0.03,13.678521633148193
-0.04,13.713896989822388
-0.02,13.745624780654907
0.01,13.77838134765625
-0.05,13.804378986358643
0.0,13.829816818237305
0.0,13.855758428573608
-0.03,13.88758397102356
-0.04,13.915021657943726
-0.08,13.945161819458008
-0.03,13.977283000946045
-0.08,14.008596897125244
-0.07,14.033732414245605
-0.1,14.062909364700317
-0.12,14.094406127929688
-0.08,14.118962526321411
-0.09,14.144902229309082
-0.13,14.171464920043945
-0.08,14.19575548171997
-0.06,14.227803230285645
-0.05,14.255273818969727
-0.04,14.285367012023926
-0.06,14.315746068954468
-0.06,14.395976066589355
-0.08,14.423202276229858
-0.08,14.455340147018433
